,아바타: 물의 길 : 네이버 영화,user,review
0,"<아바타 2> 주인공 ""네이티리"" 캐릭터 컨셉 아트 이미지 대공개... ",insu****,"




아바타 2

감독
제임스 카메론
출연
시고니 위버, 스티븐 랭, 조 샐다나, 샘 워싱턴
개봉
2017 미국

리뷰보기


​*** 아바타 2 (2017) ***장르: Sci-Fi, 판타지, 모험, 액션감독: 제임스 카메론주연: 조 셀다나 (네이티리 역), 샘 워싱턴 (제이크 설리 역), 시고니 위버 (그레이스 어거스틴 역), 스티븐 랭 (마일즈 쿼리치 역)...국적: 미국북미 개봉일: 2017년 12월 25일2017년 12월 25일 북미 개봉작으로 기대를 모으고 있는 영화 아바타 2...특히나 주인공 ""네이티리"" 의 캐릭터 이미지가 공개가 되어서 올려봅니다.배우 조 샐다나와 샘 워싱턴, 시고니 위버 그리고 스티븐 랭까지 전편에서 출연했었던 배우들이 그대로 출연을 하고 있어서더욱 기대가 되는 영화인 것 같습니다. 아무튼 제임스 카메론 감독의 영화 아바타 2편을 시작으로2018년 아바타 3와 2019년 아바타 4까지 진행되고 있어서 앞으로 더욱 기대되는 영화 아바타인 것 같습니다.
"
1,2014년에 이글을 읽는사람들에게..,xnzm****,"
2014년에 아바타2가 개봉하다니ㅋ
 
아바타1,, 정말 재밌게 봤었는데
 
물론 지금 이글을 쓰고있는 시간은 2011년 5월이지만
 
다시 생각해도 아바타 정말 걸작중의 걸작이다!! 
 
2편은 판도라바다?를 배경으로 만든다는데...
 
아무튼 재밌겠다.보러 가야지ㅋㅋ
 
현재 2011년에는 3d 4d가 유행인데
 
2014년엔 5D 나오려나?ㅋㅋㅋ
 
3년뒤니깐 나올수도 있겠지..
 
지금으로부터 3년전 2008년만 해도
 
영화를 3D로 본다는건 상상도못했었는데ㅋㅋ
 
암튼 과학기술의 발달은 정말 빠른것같다ㅡ
 
이제 미래에 대한 몇가지 예측들을 해보겠다.. 
 
 
 
 
 
 
 
2014년
 
예측 1.  (영화)
 
i ) 아바타 2
 
대부분 1편에서 흥행성공한 영화들은
 
후속작에서 망하던데..
 
아바타도 과연 그럴까??
 
내 생각엔 아바타2도 흥행 성공 할것같다.
 
왜냐하면 스케일이 크거나 cg가 화려한 영화들은 
 
지금까지 후속작에서도 성공을 해왔다.
 
마찬가지로 아바타2도 성공할것이다.
 
 
ii ) 스파이더맨 4 (어메이징 스파이더맨?)
 
정말 기다려지는 영화중 하나이다.
 
현재 소식으로는 2012년 7월달에 개봉한다는데
 
1년 조금 넘게 남았네.
 
아..미래 사람들은 이미 대부분 다 봤겠지만
 
아직 전 안봤습니다...이해 해주세요
 
 
 
 
 
 
 
 
예측 2.  (정치)
 
현재 이명박 씨가 대통령이다.
 
내년(2012년)이면 대통령 선거를 한다.
 
내 생각엔 박근혜가 대통령이 될것같다.
 
 
  
 
 
 
 
예측 3.  (국제)
 
2011년 후반기~2014년 안에 
 
몇차례 북한의 남한도발이 있을것같다..
 
그로인해 많은 피해자가 생길것이다.
 
최근 북한의 도발사건으로는 연평도사건이나 천안함 사건이있음.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
예측은 여기까지..
 
일종의 타임캡슐이니 2014년 전에 열어보시면 안됩니다~
 
만약 제가 그때 다시 이글을 발견한다면 댓글을 달겠습니다..
 
지금까지 2014년에 살아있을지 모르는 2011년 사람의 글이었습니다.
 
"
2,"[필독, 스압] 위대한 지휘관, 쿼리치대령을 추모하며...",alwa****,"
영화 아바타는.끝까지 우리 인류의 번영과 이익을 위해 사투를 벌이다 죽어간 위대한 장군, [쿼리치 대령] 이 부하인 [제이크설리] 의 배신으로 끝내 죽음에 이르기까지의 일대기를 그린 다큐멘터리 영화입니다. 로마제국의 율리우스 카이사르는, 고대유럽세계 전부를 통일했으나 마지막에 브루투스의 배신으로 죽습니다. 마찬가지로 판도라행성의 쿼리치대령역시, 부하에게 다리수술을 해주겠다며 약속을 지켰지만끝내 장애인 제이크설리의 배신에 비극적인 죽음을 맞습니다. 저는 다시한번 위대한 지휘관,쿼리치대령을 추모하며 이 글을 바칩니다.  [쿼리치대령의 훌륭한 인품] - 인품왕 쿼리치  쿼리치대령은 비록 계급은 장군에 이르지 못한체 대령으로써 삶을 마감했지만, 그는 성인남성 대부분이 군필자인 대한민국 시청자들 입장에서 볼때 그 누구보다도 위대한 장군이었습니다.  1. 영화초반부, 신병들에게 훈시하는 쿼리치 대령▶ 쿼리치대령은 처음 판도라행성으로 온 신병들에 대한 기본교육 및 훈시를 부하장교들에게 맡기지 않고 스스로 합니다. 판도라행성으로 처음 넘어온 병사들 중에서는 인류의 배신자, 제이크설리도 끼어있었습니다. 뒷골목 쓰레기인생이었던 그가 위대한 지휘관, 쿼리치대령을 처음 만나는 장면이죠.  쿼리치대령은 얼굴에 난 자신의 상처를 보여주며, 신병들의 군기를 바로잡고 교육합니다. 군필자들은 다들 공감하시겠지만,쿼리치대령의 신병교육 및 훈시과정에는 그 어떤 폭력도, 욕설도 없습니다. 너무나도 점잖은 군인이며, 선진화된 병영문화의 확립을 위해 노력하는 깨어있는 지휘관이죠.  2. 자기관리가 투철한 쿼리치 대령 - (운동왕 쿼리치)▶ 쿼리치대령은 무려 1952년생 입니다. 아바타가 개봉한 2009년 무렵에는 만 나이로 계산해도 무려 57세로, 한국식 나이계산법이라면 환갑에 가까운 나이입니다. 그러나 그는 영화내내 터프한 남성미와 터질듯한 근육을 자랑합니다. 대령은 판도라행성에 주둔한 군대의 총 지휘관이면서 병사들의 생명은 물론, 동시에 과학자 및 비전투인원들의 생명과 재산까지 지켜야하는 막중한 책임을 짊어지고 있습니다.. 그런데도 틈틈히 시간내서 운동을 합니다. 젊은 제이크 설리에게, '판도라행성은 지구보다 중력이 약하기때문에 꾸준히 몸을 단련해야 한다' 는 애정어린 충고까지 건내죠. 세상에.. 대령이 일개 사병에게 웨이트 트레이닝을 개인지도 하다뇨..마치 아버지와 아들 같습니다. 그러나 제이크설리는 깨끗하게 대령의 뒤통수를 치죠, 혹시 고향이 콜로라도가 아닌지 의심되는 순간입니다.   3. 제이크설리와의 약속을 지킨 쿼리치대령 (약속왕 쿼리치)▶ 제이크설리는 처음 판도라행성에 와서는 인류의 이익을 위해 노력합니다. 미개한 나비족의 거주지이 거대한 홈-트리(Home-tree 집나무) 의 구조에 대해서 쿼리치대령에게 보고하곤 합니다. 영화중반, 제이크설리가 수집해온 정보에 만족한 쿼리치 대령은 제이크설리와의 '약속'을 지킵니다. 무려 임무로부터 제대시켜주고,뿐만아니라 지구로 돌아가서 불구가된 설리의 하반신을 완치될 수 있도록 수술비용까지 제공해줍니다. '나는 약속은 지킨다 수고했다' << 캬... 남자입니다. 이 영화 최고의 명대사는 '아이씨유' 따위가 아니라 '나는 약속은 지킨다' 입니다.그러나 제이크설리는 깨끗하게 대령의 은혜를 뒤통수로 갚습니다.   [쿼리치대령의 눈부신 전술 - 전술왕 쿼리치] 1. [하이라이트] 군사학적 관점에서 살펴본 쿼리치대령의 위대함.▶  쿼리치대령은 군사학적 관점으로 바라보았을때 매우 뛰어난 지휘관입니다. 설명들어가겠습니다.  1) 많은분들이 오해를 하시는데, 영화 아바타는 '인류전체 VS 미개한 나비족' 이 아닙니다.정확히 말하자면, 판도라 행성에서 많이나는 희귀광물을 채취하기위한 '일개 광산회사' 가 판도라행성으로 간 것이고. 판도라행성에는 야생동물과, 특히 인류처럼 지성을 가진 원주민들이 있다보니 회사에서 일개 사설경호대, 용병단을 고용한 것 입니다. 그렇습니다.영화 아바타 대결구도는[조그마한 용병대] VS [인류최대 최악의 배신자 제이크설리가 지휘하는 나비족 개떼연합군] 의 대결인 것입니다.  2) 불리한 환경에도 굴하지 않는 쿼리치대령의 불굴의 의지-> 쿼리치 대령의 임기응변은 탁월했습니다. 말씀드렸다 시피, 쿼리치대령의 군대는 국가가 운영하는 상비군이 아니라 회사가 지구에서 돈으로 계악서를 쓰고 소집한 용병들입니다. 영화중반부, 홈트리를 공격할때 흰눈깔이 인상적인 여배우, '미셸-로드리게즈'가  '내 계약서엔 이런거 없었어-!' 하면서 제멋대로 전선을 이탈할때, 용병이라는 점이 잘 묘사되죠. 뿐만아니라 쿼리치대령은 이런 열악한 물적, 인적 환경속에서도 눈부신 리더쉽과 창의력을 발휘합니다. 알다시피 아바타행성에 온 인류는 '광물 채광'이 최대목적인 집단입니다. 영화를 보신분들은 다 아시겠지만 채광이 목적인만큼, 인간들은 광산개발에 필요한 굴삭기, 불도저, 트럭과 같은 중장비는 엄청난 규모로 가지고 있습니다. 하지만 쿼리치대령이 보유한 전투병기는 전혀 화려하지 않습니다. 전문적인 공격용 우주전함이나, 전투기는 한대도 없고.공군전력이라고 해봐야 지구에서는 이미 퇴역하고, 제 3세계에서나 종종쓰는 '모스키토급 전투헬기' 수십대가 쿼리치대령이 보유한 전력의 전부였습니다. 육군 꼬라지는 너무처참해서 말도 못할 지경입니다.현대 기계화부대의 핵심인 자주포나 전차, 장갑차는 단 한대도 보유하지 못한것이죠. 미래가 배경임에도 불구하고보병들은 맨몸뚱아리로 개인화기 하나 달랑들고 인류의 번영을 위해 뛰어다닙니다 ㅠㅠ.. 지구에서 계약서에 싸인하고 머나먼 판도라행성까지 넘어온 용병들..그들도 누군가의 아들이요, 남편이요,, 그리고 아버지였겠죠... - (여보 돈 많이 벌어올께! 애는 잘있지? 아빠해봐 아.빠 ^^) - (아들! 이번에 아빠가 판도라에서 돈 많이 벌어오면 컴퓨터 사줄께!!) - (어머니, 저 이번일만 잘 해결되면 진짜 용병일 손 씻을거에요. 올 12월에 계약만료라니까 그때 돌아오면 우리 새아파트로 이사가요 ㅎㅎ ) - (아버지!! 저 취직했어요 아버지!! 판도라행성 파견근무인데 회사에서 돈 많이준대요 ㅎㅎ.. 아버지.. 제가 이번일만 마치고 돌아오면 아버지 허리수술 꼭 해드릴께요ㅎㅎ.. 아버지 보고싶습니다!)  .....   쿼리치 대령이 보유한 지상병기는, 지게차 개량형으로 개발된 2족 보행 로봇이 전부입니다.(영화내에서도 주둔지내에서 짐을 운반하는 모습이 묘사되죠) 원래는 공사장에서 굴삭기와 트럭으로는 적합하지 않은 비포장 험로에서 쓰이는 물건이죠.또는 기지내부나 대형창고 같은 공간에서 짐의 단거리 운반 및 스페이스셔틀의 물건 상-하차를 위해 제작된 빈약한 경장갑 로봇이란 말입니다. 애초부터 중장갑 전투병기가 아니었단 얘기입니다.  3) 쿼리치대령의 눈부신 임기응변 - '위기는 장군의 천재성을 드러낸다'▶ 쿼리치대령의 진가는 전투에서 드러납니다. 영화후반부, 인류의 배신자 제이크설리로 인해 인류진영은 한순간에 아수라장이 됩니다. 그러나 쿼리치대령은 동요하지않고, 차분하게 직접 전황에대해 병사들에게 브리핑 합니다. 대령의 단호한 목소리와 깔끔한 스크린 활용기술은 저 유명한 애플 신제품을 프레젠테이션하는 스티브잡스 귀쌰대기를 후려칠 정도죠. ▶ 쿼리치 대령의 과감한 결단대령은 부하들앞에서 하는 브리핑에서, 선제공격을 제안합니다.인류의 배신자 제이크설리의 선동에에, 비록 미개하다고는 하나 나비족이 단 며칠만에 수백명에서 2,000여명 규모로 늘어난것을 보고 내린 결단이었죠. 대령의 선제공격 제안은 전술학적으로도 아주 정확했습니다.시간을 계속주면 나비족연합군은 계속 늘어날 것이고, 아마 만단위를 넘어가면 나비족이 먼저 인류군의 기지를 공격해올테니까요.  쿼리치대령은 그런상황이 일어나도록 내버려둘수는 없다고 단호히 역설합니다. [쿼리치대령의 전술목표]는 간단했습니다. 1. 신속한 전격전을 펼쳐, 판도라행성 나비족들이 숭상하는 '영혼의 나무'로 단숨에 진입.2. 그곳을 파괴시킴으로써 나비족 특유의 교감시스템, '샤헤일루 네트워크'를 차단.3. 중요거점이자 적의 성지를 파괴함으로써 나비족의 대규모 연합을 막고, 저항의지를 상실케 한다- 너무나도 적절한 전략이죠.오늘날 현대전에서 적국의 통신&네트워크 설비가 밀집된 수도를 공략하는것과 같은 이치인 것입니다.  ▶ 말씀드렸다시피 대령이 가진 군대는 미약했습니다. 채굴회사를 보호하기 위한 목적으로 급조된 용병대에 불과합니다.인류군대는 전문적인 우주전함이나, 전투기, 폭격기가 하나도 없는 상황이었죠. 이때 쿼리치대령은, 어선을 전함으로 무장시킨 충무공 이순신의 의지에 필적하는 창의력을 발휘합니다. 바로 카고쉽(수송기) 를 개조하여 폭격기처럼 활용하고.광산발파용 폭탄을 가득 묶어서 폭격기의 재래식폭탄처럼 대체하는 방법이었죠. 뿐만아니었습니다.수송기는 오로지 짐을 운반하기위해 만들어진 비행기로써, 적 공중병력에 대해 대공방어능력이 취약하지않습니까? 이에 쿼리치대령은 수송기의 지붕구조가 평탄하고, 면적이 넓다는점에 착안.무려 수송기 지붕위에 간단한 공구리를 치고, 모래주머니를 쌓아서 참호를 만듭니다.그리고 거치기관총을 설치하고 보병을 배치하는것이었죠. 쿼리치대령은 모든면에서 전술적으로 완벽했습니다.. 다만 아무리 뛰어난 쿼리치대령 조차도..'인간이 인류를 배신하고 외계인편에 붙는놈이 내부에서 나온다' 라는것은 소설가가 아닌이상 도저히 상상할 수 없는 상황이었죠. 물론 이 시점에서야, 쿼리치대령이 제이크설리에게 배신을 당한 이후이긴 하지만,그렇다곤해도 모든상황이 너무나도 갑작스럽고, 생소했던것입니다.  '비겁한' 제이크설리가인간군대의 레이더성능을 저하시키기위해, 전자장-볼텍스 구역을 전장으로 선택하는 등의 '전술적 카운터'를 날릴 수 있었던 이유는, 애초에 그가 인류의 품 안에서 배우고 자랐던 인간이기 때문이었습니다.  2. 제이크설리의 치사한 주인공버프, 치트키 사용.▶ 영화를 보면 아시겠지만, 여러가지 불리한 상황에도 불구하고 쿼리치대령은 전투를 유리한 방향으로 이끌어갔습니다. 다소간의 손실은 있었지만, 지상에서는 횡대로 밀집한 보병들의 일제사격으로 나비족 기마대의 돌격을 효과적으로 방어했죠. 뿐만아니라 퇴각하는 나비족 지상군은 모스키토급 전투헬기인 '스콜피온'이 바싹 추격하며  네이팜탄으로 모조리 불사르게되면서, 인류군대는 완벽한 승리를 거두는 듯 했습니다.  아.. 이후는 알다시피 인류의 배신자, 설리년의 기도에 응답한 미개행성의 천박한 여신인지 창년인지 모를 에이와가 치트키를 사용해버리죠.. (행성생명체 총 동원!) 밸런스붕괴인 것입니다. 2차 세계대전 무렵, 북아프리카전선에서 나치독일의 장군인 롬멜이 연전연승을 거뒀음에도 장비와 물자의 보급이 부족하여 본국으로 퇴각할 수 밖에 없었듯이, 한정된 사설 급조용병단이 전부인 쿼리치대령역시 거기까지가 한계였던것 입니다. 아무리 대령이 뛰어나고 용감한 군인이라고 해도,일개기업의 한정된 병역자원 만으론 원시행성 전체의 생명체들과 싸워 이길 순 없었던 것입니다...  [체력은 국력, 맞짱왕 쿼리치]  제이크설리의 주인공 버프 + 미개행성여신 에이와년의 치트키 시전앞에쿼리치대령은 휘하 대부분의 병력을 잃고맙니다. 그러나 쿼리치대령은 절망적인 상황에서도 불굴의 의지를 발휘합니다.추락하는 건쉽에서 지게차 대용에 불과한 2족 보행로봇을 타고 그대로 뛰어내리는 상남자의 모습을 보여주죠. 그는 최후의순간까지도 싸우는, 진정한 군인이었던 것입니다.쿼리치대령은 모든 병력을 잃고 홀로된 상황에서도 전술적 이성을 유지합니다.나비족 총지휘관이자, 나비족 아바타로 움직이고 있는 제이크설리의 [인간본체] 를 노리는 작전이었죠 계획대로만 된다면,이미 인간군이 큰 피해를 입었다고 해도 나비족연합군 역시 구심점을 잃고 치명타를 입었겠죠 그러나 아쉽게도 결정적인 순간에서 네이티리년이 '판도라온라인 운영자' 에이와한테 받은 사기템 '외계 정글호랑이'를 타고 난입- 훼방을 놓습니다. 그런데 1:1 맞다이에서도 대령은 놀라운 무용을 뽐냈습니다. 1. 기관총을 놓친 상황에서 육탄백병전으로 거대한 외계 정글 호랑이를 놈의 홈그라운드에서 제압.2. 외계행성 남자와 정분난 네이티리년도 제압.3. 주인공 버프받아서 로봇이랑 칼싸움 대등하게 펼치던 제이크설리도 제압.  하지만 마지막에 두놈년의 치사한 2:1 다굴때문에 끝내 화살을 맞고 죽고 말죠...    -----------------------------------------------------------------------------   글을 마치며,, 개인적으로.. 아바타2 에서는 '토루크 막토'로써 나비족 대연합위에 '왕(王)' 으로써 군림하며, 호의호식하고 초심을 잃은 제이크 설리와, 외부행성 남자에게 잘 보이겠답시고 '종의 균형'을 깨뜨린 음탕한 여신, '에이와'년의 머리위로. 인류제국의 막강한 우주함대가 도착,판도라행성 대기권 바깥에서 무시무시한 궤도폭격을 퍼부음으로써 천박한 생명체들을 말살하고, 배신자인 설리가 비참한 최후를 맞이하였으면 좋겠습니다. 원시행성 여신년에게 인류의 크고 아름다운 핵 불기둥을 꽂아주고싶네요..
"
3,"아바타2 3,4 제작소식 모음",soqu****,"
 
 
 
<<  아바타 속편 제작소식 모음  >>
 

 
 
안녕하세요. 오늘은 전세계 최대 흥행 작품이죠. 아바타의 속편 제작 소식에 대해 포스팅 하게 될텐데요. 사실 아바타는 타이타닉 직후 제임스 카메론이 제작을 추진했지만 카메론의 생각과 현실적 기술이 일치하지 않아 제작을 미루게 되다가 2008년 개봉 하려 했지만 카메론의 완벽주의 때문에 결국 2009년 겨울 개봉을 했지요. 아바타 속편도 본래 2014년 겨울에 개봉할 예정이였습니다만 꼼꼼히 준비하는 카메론의 성격상 미뤄지게되었는데요. 자 그렇다면 아바타 속편의 진행사항을 함께 보도록 하시죠.
 
 
 
 
 
 
 
 
 
1. 기획과정
 

 
 아바타1을 제작하고 있던 제임스 카메론은 2006년경 ""만약 아바타가 흥행에 성공하게 되면 추가적으로 두편의 후속작을 내놓고 싶다.""라는 인터뷰를 통해 1편의 시나리오를 짜면서 속편을 염두해두고 있다는 발언을 했는데요. 이후 2010년, 아바타가 흥행에 대박을 내자 속편제작을 확정지었습니다(Confirmed). 이후 2010년 8월 카메론은 두편을 연속으로 촬영, 제작해 1년마다 연이어 (Back to back)개봉하겠다고 말했죠.
 
 
 
 
 
 
 
 
2. 개봉날짜
 

 
아바타가 한창 인기를 끌던 2010년 초, 아바타의 관계자는 아마 2편은 빠르면 2014년 12월경, 3편은 2015년 12월경에 개봉할 것 같다며 기대감에 불을 붙였는데요. 하지만 Entertainment Weekly와의 인터뷰에서 제임스 카메론은 그 시기까지 개봉을 준비하려면 시간이 너무 촉박하다며(Hard at work) 부인했죠. 그러던 2012년 초 아바타2는 적어도 2016년 12월은 되야 개봉하고 아바타3는 그 이듬해인 2017년 12월경에 개봉한다고 해 많은 아바타 팬들에게 좌절감(?)을 주었습니다.
 
 
 
 
 
 
 
 
 
3. 제작 정보
 

 
카메론은 2010년경, 아바타2(The first sequel)의 주 배경은 판도라 행성의 바다가 되겠지만 판도라 행성의 바다만 나오는 것은 아니며 아바타1에 나왔던 숲도(rainforest from the original movie) 배경에 종종 등장할 예정이라 인터뷰하죠. 또 2011년 12월, 카메론은 2편과 3편은 함께 촬영할 예정이라 발표하면서 주제는 1편과 동일하게 환경에 대한 이야기를 하겠지만 1편처럼 직접적이게(Strident) 설명하진 않는다고 말합니다.
 
2012년 카메론은 ""아바타의 속편은 호빗과 마찬가지로 HFR로 촬영할 예정이다.""라고 발표해 호빗과 같이 HFR 48프레임으로 촬영한다고 말했는데요. 기존의 영화는 24프레임이 인데 48프레임은 3D에 아주 최적화 된 프레임이라고 할 수 있죠.
 
또 이 자리에서 카메론은 기존 1편의 메인 캐릭터였던 샘 워싱턴이 맡은 '제이크'와 조 샐다나가 맡았던 '네이티리' 모두 속편에 등장한다고 했으며 Entertainment weekly와의 인터뷰에서 영화 관계자가 죽었던 캐릭터라고 해서 속편에 등장하지 않는 건 아니다.라는 발언을 해 아바타 1편에 죽었던 인물들이 다시 출연할 수 있다는듯한 암시(Implies)를 주었습니다.
 
2012년 5월, 카메론은 반가운 소리를 했는데요. 카메론은 아바타가 2편, 3편을 개봉하면서 그 다음해인 2018년에 아바타4편이 아마(maybe) 만들어 질 수 있다고 말해 아바타4가 제작될 수 있다는 암시를 주었으며 시고나 위버가 6월, 3편에 후속작은 3편이 동시에 제작된다고 말해 아바타4의 제작사실을 확정지어줬습니다. 카메론은 2012년 9월 MTV에서 아바타4의 컨셉은 1편의 35년전을 배경으로 하는 프리퀄이 될 것이다라고 말했습니다. 또 같은달 타이타닉 3D Bluray를 발매하는 자리에서 현재 아바타2와 3의 각본을 쓰고있다고 말했습니다.
 또한 2013년 12월 카메론은 아바타2와 3는 '제이크'의 시각을 중심으로 운영되며 판도라 행성에서 낳아진(creates) 제이크의 가족들이 이야기에 많은 역할을 할 것(Family Sega)이라고 말하면서 대부 트릴로지와 비교를해 전체적인 스토리라인이 대부 시리즈와 비슷할 수 있다는 암시를 주기도 하였죠.
 
2011년 4월 12일 The Hollywood Reporter에 따르면 아바타의 속편들을 촬영할 장소로 맨하탄 스튜디오를 꼽은적이 있는데 2013년 12월 16일, 카메론은 3편에 후속편이 뉴질랜드에서 촬영될 것이라 언급했는데요. 적어도 웰링턴은 촬영대상에 무조건 포함되며 뉴질랜드에서 적어도(at least) 4.12억달러를 사용할 것이라고 말해 대략의 제작비 추측을 가능케 했습니다.
 
또한 2013년 10월 18일 호주의 한 라디오 프로그램에서 샘 워싱턴은 현재 각본은 완료된 상태이며 영화의 배경인 판도라 행성을 만들고(build) 있으며  확실하진 않지만 아바타 속편들의 공식 촬영 일정은 2014년 10월경부터 시작한다고 합니다. 
 
 
 
 
 
 
 
 
 
 
 4. 캐스팅 정보
 

 
 
1. 샘 워싱턴(Sam Worthington) - 제이크 설리(Jake Sully) 역
 
아바타의 타이틀 롤이죠. 제이크 역의 샘 워싱턴이 2014년 1월 15일,  카메론의 언급에 의해 캐스팅이 발표 되었습니다. 사실 샘 워싱턴은 아바타 1편 캐스팅 당시 제임스 카메론이 제작비를 줄이기 위해 무명의 배우를 선택하기 위해 발탁된 배우인데 지금은 엄청난 스타가 되어있죠. 카메론의 언급에 따르면 제이크 설리는 보기 드물게 열정과 강인함, 똑똑함을 가지고 있는데 샘은 영민함과 유연함, 그리고 강인함(Strength)를 가지고 있어 이번 속편에서도 샘 워싱턴과 함께 일을 하겠다고 밝혔네요.
 
 
 
 
 
 2. 조 샐다나(Joe Saldana) - 네이티리(Neytiri) 역
 
샘 워싱턴과 아바타를 이끌어 가는 한 축인 네이티리역에 조 샐다나가 재발탁 되었습니다. 샘 워싱턴과 마찬가지로 1월 15일, 카메론의 언급에 의해 캐스팅이 대중들에 공개 되었구요. 언급하는 자리에서 카메론은 ""조는 내가 네이티리에 대해 구상하고 있는(envisioned) 모든 면을 가지고 있다.""며 ""네이티리는 섬세함과 날카로움 그리고 상당한 신체능력을 가지고 있는데 조는 이를 모두 가지고 있어 아바타에 다시 참여하자고 부탁했다.""라고 캐스팅 이유를 밝혔습니다.
 
 
 
 
 
 3. 시고니 위버(Sigourney Weaver) 
 
2010년 10월경 대중들에 아바타 1편에서 죽은걸로 나오는 Dr. 그레이스 어거스틴(Grace Augustine)역의 시고니 위버가 아바타 속편에 출연을 확정지었다는 소식입니다. 현재 그녀가 부활을 할지 아니면 동생으로 나올지는 아니면 프리퀄에만 나올지는 모르는 상태입니다. 터미네이터 속편에서도 아놀드 슈왈제네거가 신선한 방법으로 재출연 했는데 시고나 위버가 어떠한 방식으로든 나온다고 하니 어떻게 그녀가 나올지 궁금합니다.
 
 
 
 
 
 4. 스티븐 랭(Stephen Lang)
 
  아바타 1편에서 악역으로 나와 결국 죽음을 맞이했던 '스티븐 랭' 역시 속편에 어떠한 방식으로 나올지는 모르지만 캐스팅을 확정 지었습니다.
 
 
 
 
 
 
 
 
 
 
 
5. 작가 라인업
 

 아바타 속편 작가진
 

  
조쉬 프리드먼
 
릭 자파 & 아만다 실버
 
쉐인 샐러노
대표작: 우주 전쟁(2005) 
대표작: 혹성탈출1(2011) 
대표작: 아마겟돈(1998)
2013년 8월 1일 카메론의 발표에 의해 스티븐 스필버그의 우주 전쟁의 각본을 써주고 터미네이터 시리즈의 사라 코너 연대기의 각본을 써 카메론과 함께 일한 경험이 있는 조쉬 프리드먼이 아바타 속편의 작가진에 합류했습니다. 
혹성탈출 리메이크 버전인 혹성탈출 : 진화의 시작과 최근 개봉할 예정인 혹성탈출 - 반격의 서막 각본을 맡은 릭 자파 & 아만다 실버가 아바타 속편 각본을 맡았다는 소식입니다. 개인적으로 혹성탈출을 너무 재미있게 봐서 상당히 기대되는 바 입니다. 
아마겟돈과 에이리언 vs 프레데터2의 각본을 쓴 쉐인 샐러노가 2013년 8월 1일 아바타 속편의 작가진으로 확정 되었습니다.
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
6. Fan Art
 

 
 
 
 
 
 
 
 
 
 
 
 
 
"
